answer_id,department,orig_is_multi,dragonkue/snowflake-arctic-embed-l-v2.0-ko ['query: '/''],BAAI/bge-m3,dragonkue/snowflake-arctic-embed-l-v2.0-ko [없음]
a20d6a3d-f03e-11ef-ae11-010101010000,내과,1,59,7,150
a20f6609-f03e-11ef-98ac-010101010000,내과,0,4,1,1
a20fdb40-f03e-11ef-a264-010101010000,피부과,0,13,35,41
a2100249-f03e-11ef-a6c0-010101010000,내과,0,1,6,1
a210c59a-f03e-11ef-99f5-010101010000,내과,1,1,5,1
a210ecad-f03e-11ef-b13c-010101010000,치과,1,1,1,1
a21113c3-f03e-11ef-ba60-010101010000,내과,0,1,1,1
a211affc-f03e-11ef-9d36-010101010000,외과,0,10,68,11
a2129a5a-f03e-11ef-ba9d-010101010000,내과,0,3,2,5
a2129a5b-f03e-11ef-9f1f-010101010000,내과,0,39,67,103
a212c16c-f03e-11ef-b8da-010101010000,외과,1,1,1,1
a214bd3b-f03e-11ef-a9c4-010101010000,치과,0,1,1,1
a2150b62-f03e-11ef-a1c7-010101010000,외과,0,1,1,1
a217074b-f03e-11ef-969e-010101010000,피부과,0,1,6,2
a2172e5e-f03e-11ef-a7db-010101010000,내과,1,125,75,187
a2175571-f03e-11ef-b76e-010101010000,외과,0,202,84,125
a217b740-f03e-11ef-b938-010101010000,외과,0,1,1,1
a218058d-f03e-11ef-8ce0-010101010000,내과,1,7,5,7
a218a1cf-f03e-11ef-be2d-010101010000,내과,0,1,1,1
a2196548-f03e-11ef-a3f8-010101010000,치과,0,1,1,1
a219b33e-f03e-11ef-b709-010101010000,피부과,0,1,2,1
a21a9db3-f03e-11ef-910e-010101010000,내과,0,1,1,1
a21cc077-f03e-11ef-b17f-010101010000,외과,1,1,1,2
a21d5cb7-f03e-11ef-857a-010101010000,피부과,1,1,5,10
a21e2007-f03e-11ef-8dec-010101010000,내과,0,1,1,1
a21fa6a8-f03e-11ef-b42a-010101010000,외과,0,1,1,1
a2201bd9-f03e-11ef-ad70-010101010000,내과,0,1,1,1
a220910c-f03e-11ef-b5c3-010101010000,피부과,1,1,1,1
a221a284-f03e-11ef-a10a-010101010000,외과,0,30,10,29
a2228cd8-f03e-11ef-b208-010101010000,내과,1,9,13,9
a223502a-f03e-11ef-a354-010101010000,외과,0,27,23,63
a223c559-f03e-11ef-9e85-010101010000,외과,0,4,6,2
a22413a9-f03e-11ef-aa25-010101010000,내과,0,5,21,25
a22488ab-f03e-11ef-9f89-010101010000,외과,1,4,14,5
a224d6ed-f03e-11ef-b37c-010101010000,안과,0,3,3,58
a224fdfd-f03e-11ef-98a6-010101010000,내과,1,1,4,1
a2257325-f03e-11ef-8f6e-010101010000,피부과,0,1,3,1
a2268497-f03e-11ef-8f20-010101010000,외과,0,1,3,1
a226aba9-f03e-11ef-9a00-010101010000,내과,1,2,5,2
a22799f9-f03e-11ef-a357-010101010000,내과,1,2,1,3
a2280f29-f03e-11ef-8d7c-010101010000,피부과,0,2,4,3
a229bcd7-f03e-11ef-95f6-010101010000,피부과,0,33,52,52
a229e409-f03e-11ef-b755-010101010000,내과,1,1,1,2
a22a5917-f03e-11ef-b9bf-010101010000,내과,0,2,2,2
a22b0b84-f03e-11ef-bc5b-010101010000,외과,0,6,5,15
a22b805d-f03e-11ef-b8fb-010101010000,외과,0,3,6,5
a22c1ca9-f03e-11ef-b23a-010101010000,내과,0,1,1,1
a22c91dd-f03e-11ef-8363-010101010000,내과,0,11,20,12
a22d0714-f03e-11ef-b22b-010101010000,내과,0,15,105,20
a22edbcf-f03e-11ef-b4c5-010101010000,내과,0,1,1,4
a22f29f1-f03e-11ef-98eb-010101010000,치과,0,5,1,4
a230146d-f03e-11ef-9474-010101010000,내과,0,10,34,34
a230625f-f03e-11ef-b0c7-010101010000,피부과,0,1,11,2
a230b086-f03e-11ef-a895-010101010000,내과,0,119,159,125
a230b087-f03e-11ef-9a88-010101010000,내과,1,189,128,227
a2325e37-f03e-11ef-a402-010101010000,내과,0,1,1,1
a233bdc6-f03e-11ef-bcd9-010101010000,안과,1,4,19,6
a233e4cf-f03e-11ef-90af-010101010000,내과,1,1,1,1
a2340c08-f03e-11ef-a367-010101010000,내과,0,1,1,1
a234cf5c-f03e-11ef-b418-010101010000,외과,0,1,1,1
a235b9b6-f03e-11ef-b859-010101010000,피부과,1,1,3,9
a235e0c4-f03e-11ef-907c-010101010000,피부과,0,1,1,1
a23669ca-f03e-11ef-b928-010101010000,내과,1,4,3,8
a236df02-f03e-11ef-b24f-010101010000,안과,0,1,1,1
a237a251-f03e-11ef-be09-010101010000,외과,1,9,7,30
a239c52b-f03e-11ef-bf1a-010101010000,외과,0,1,1,1
a23bc100-f03e-11ef-8df5-010101010000,안과,0,18,115,21
a23c5d3a-f03e-11ef-a80f-010101010000,외과,0,82,82,106
a23c5d3b-f03e-11ef-b403-010101010000,안과,1,67,76,415
a23cd269-f03e-11ef-a010-010101010000,내과,0,5,9,8
a23d6ea4-f03e-11ef-aa5c-010101010000,외과,1,154,138,444
a23dbcc6-f03e-11ef-ae51-010101010000,피부과,0,1,1,1
a23e0ae3-f03e-11ef-a0ae-010101010000,피부과,1,1,1,1
a23e320a-f03e-11ef-a586-010101010000,피부과,0,1,1,1
a23ef54d-f03e-11ef-9a6d-010101010000,내과,1,1,6,1
a23f1c53-f03e-11ef-85e7-010101010000,외과,0,79,9,118
a23f1c54-f03e-11ef-b632-010101010000,치과,1,1,2,1
a24006b3-f03e-11ef-bf23-010101010000,피부과,0,4,9,3
a2402dcf-f03e-11ef-83a4-010101010000,내과,1,1,1,1
a240a301-f03e-11ef-8ffc-010101010000,피부과,0,1,1,1
a241664f-f03e-11ef-aaa7-010101010000,내과,1,141,146,177
a2418d61-f03e-11ef-b902-010101010000,안과,0,1,1,1
a242028d-f03e-11ef-813e-010101010000,내과,1,1,1,1
a243895d-f03e-11ef-9d0d-010101010000,내과,0,24,7,126
a2450ffd-f03e-11ef-82dc-010101010000,피부과,1,2,1,24
a2458541-f03e-11ef-a55c-010101010000,피부과,1,2,1,7
a2458542-f03e-11ef-9bc9-010101010000,내과,1,1,2,1
a246598b-f03e-11ef-a365-010101010000,내과,0,110,215,162
a2471cd6-f03e-11ef-9705-010101010000,외과,0,1,2,3
a2476af2-f03e-11ef-bb02-010101010000,내과,1,403,171,561
a2487c75-f03e-11ef-93d2-010101010000,내과,1,1,2,4
a2487c76-f03e-11ef-80a6-010101010000,내과,0,1,1,1
a2493fb6-f03e-11ef-9629-010101010000,외과,1,17,7,38
a249b4e6-f03e-11ef-b1e5-010101010000,피부과,1,1,2,1
a24a512c-f03e-11ef-9bd6-010101010000,외과,0,4,6,4
a24a512d-f03e-11ef-b05f-010101010000,피부과,0,1,1,1
a24b3b90-f03e-11ef-974a-010101010000,외과,1,1,2,1
a24bfeef-f03e-11ef-8b4a-010101010000,피부과,0,30,30,22
a24c740a-f03e-11ef-b555-010101010000,내과,0,1,2,2
a24ce939-f03e-11ef-b5d5-010101010000,외과,0,1,1,1
a24d1049-f03e-11ef-85e8-010101010000,내과,0,43,95,55
a24ebdfa-f03e-11ef-a3e8-010101010000,외과,1,1,1,1
a24fb52f-f03e-11ef-82f1-010101010000,안과,0,1,1,1
a24fdc3e-f03e-11ef-a53f-010101010000,내과,1,1,1,1
a250034f-f03e-11ef-acdb-010101010000,내과,0,1,10,1
a250edb4-f03e-11ef-b88b-010101010000,안과,1,3,9,11
a25189f0-f03e-11ef-a62d-010101010000,내과,1,18,21,55
a252744e-f03e-11ef-aa4b-010101010000,내과,0,1,12,3
a2529b81-f03e-11ef-b819-010101010000,내과,0,4,20,8
a252e99e-f03e-11ef-ae79-010101010000,외과,0,8,28,6
a254d205-f03e-11ef-87f3-010101010000,내과,1,2,3,3
a2556e6e-f03e-11ef-ac65-010101010000,치과,0,1,1,1
a2556e6f-f03e-11ef-9312-010101010000,외과,1,5,5,15
a2560aac-f03e-11ef-95c0-010101010000,치과,0,4,1,5
a25631c5-f03e-11ef-9dbf-010101010000,피부과,1,9,7,15
a2567fdb-f03e-11ef-8bde-010101010000,내과,1,142,42,265
a2571c18-f03e-11ef-ad63-010101010000,내과,0,62,126,91
a257914b-f03e-11ef-a233-010101010000,피부과,0,1,5,3
a258067c-f03e-11ef-ba0f-010101010000,안과,1,3,7,11
a25a0249-f03e-11ef-8286-010101010000,외과,0,1,1,1
a25a9e89-f03e-11ef-9c4a-010101010000,내과,0,68,697,233
a25b13ba-f03e-11ef-b5cd-010101010000,내과,1,177,264,219
a25b61db-f03e-11ef-92c3-010101010000,내과,0,1,1,2
a25bd70b-f03e-11ef-8e59-010101010000,내과,0,3,16,6
a25bfe1b-f03e-11ef-830e-010101010000,피부과,1,17,7,9
a25bfe1c-f03e-11ef-8108-010101010000,외과,0,1,1,2
a25d0f8e-f03e-11ef-b5df-010101010000,외과,0,1,1,1
a25e6f19-f03e-11ef-ac91-010101010000,내과,1,115,115,177
a260e01a-f03e-11ef-84bb-010101010000,내과,0,6,30,15
a2612e3d-f03e-11ef-ba46-010101010000,치과,0,170,11,119
a26218bd-f03e-11ef-9007-010101010000,외과,1,24,4,63
a2628df2-f03e-11ef-93cc-010101010000,내과,0,3,64,4
a262b4fd-f03e-11ef-b11b-010101010000,내과,0,1,1,1
a263031d-f03e-11ef-831c-010101010000,내과,0,3,2,3
a2644f6c-f03e-11ef-a925-010101010000,외과,0,3,12,8
a26587e9-f03e-11ef-a64e-010101010000,내과,0,28,169,18
a2662429-f03e-11ef-a20c-010101010000,내과,0,1,1,1
a2669959-f03e-11ef-9e12-010101010000,치과,0,2,8,1
a2670e93-f03e-11ef-8d1d-010101010000,피부과,0,1,3,2
a2681ffa-f03e-11ef-a165-010101010000,외과,0,1,4,1
a269316b-f03e-11ef-96c1-010101010000,내과,0,203,184,100
a269a69c-f03e-11ef-a9ae-010101010000,외과,0,1,1,3
a26a69eb-f03e-11ef-97e4-010101010000,외과,1,10,7,41
a26c3eb4-f03e-11ef-9b09-010101010000,내과,1,2,2,2
a26c65bc-f03e-11ef-96c6-010101010000,내과,0,248,213,287
a26d501e-f03e-11ef-b4d1-010101010000,외과,0,1,12,5
a26dec5f-f03e-11ef-8da3-010101010000,내과,0,2,11,4
a26e136e-f03e-11ef-8538-010101010000,피부과,0,1,1,1
a26e136f-f03e-11ef-9d7d-010101010000,외과,1,4,3,13
a26fe82a-f03e-11ef-9e8c-010101010000,외과,0,2,3,5
a2716ef5-f03e-11ef-a48b-010101010000,내과,1,4,5,8
a271bd15-f03e-11ef-8633-010101010000,피부과,1,8,1,13
a271e425-f03e-11ef-9be1-010101010000,안과,0,1,1,2
a272f596-f03e-11ef-af94-010101010000,외과,1,1,1,5
a274de31-f03e-11ef-8e97-010101010000,내과,1,1,1,1
a277010d-f03e-11ef-950d-010101010000,외과,0,1,2,2
a27a0e56-f03e-11ef-8828-010101010000,외과,0,1,1,1
a27a0e57-f03e-11ef-ba0b-010101010000,외과,0,25,126,29
a27a356a-f03e-11ef-838c-010101010000,외과,0,1,1,1
a27a8382-f03e-11ef-84f0-010101010000,내과,1,5,2,10
a27ad19f-f03e-11ef-b3c0-010101010000,내과,0,21,13,50
a27af8b2-f03e-11ef-83b4-010101010000,내과,1,1,1,1
a27b46f0-f03e-11ef-a88e-010101010000,내과,1,3,5,3
a27b46f1-f03e-11ef-948c-010101010000,내과,0,1,1,1
a27bbc04-f03e-11ef-9925-010101010000,안과,0,1,1,1
a27c3138-f03e-11ef-9d2b-010101010000,외과,1,53,84,81
a27ccd6e-f03e-11ef-9791-010101010000,내과,1,1,1,1
a27fdab0-f03e-11ef-b8ba-010101010000,내과,1,35,13,212
a2804fe2-f03e-11ef-8f52-010101010000,내과,1,6,10,18
a28363d6-f03e-11ef-8d27-010101010000,내과,0,1,1,1
a283b1fd-f03e-11ef-bd41-010101010000,외과,0,1,1,1
a283d903-f03e-11ef-896f-010101010000,내과,0,1,1,1
a2847578-f03e-11ef-a5f1-010101010000,피부과,0,72,30,162
a28586be-f03e-11ef-8300-010101010000,내과,0,4,6,4
a2870d5c-f03e-11ef-902a-010101010000,내과,1,1,2,1
a2881ee7-f03e-11ef-b401-010101010000,안과,0,8,29,2
a2881ee8-f03e-11ef-a72d-010101010000,외과,0,6,6,5
a28845e8-f03e-11ef-90fb-010101010000,외과,1,16,7,26
a28893fd-f03e-11ef-836c-010101010000,피부과,0,1,2,1
a288bb0e-f03e-11ef-960e-010101010000,안과,0,6,25,7
a288e222-f03e-11ef-84e2-010101010000,내과,1,2,3,3
a289303b-f03e-11ef-b70d-010101010000,내과,1,1,5,1
a289f390-f03e-11ef-9354-010101010000,피부과,0,1,1,1
a28a8fd3-f03e-11ef-ab9b-010101010000,외과,1,4,10,11
a28c166a-f03e-11ef-9de7-010101010000,외과,0,2,2,2
a28c3d7e-f03e-11ef-8f62-010101010000,외과,1,6,10,10
a28cd9bf-f03e-11ef-b682-010101010000,내과,0,1,1,1
a28deb2e-f03e-11ef-8467-010101010000,외과,1,82,35,431
a28e394f-f03e-11ef-b948-010101010000,외과,1,3,2,3
a28ed58d-f03e-11ef-900c-010101010000,외과,0,11,4,5
a28fc017-f03e-11ef-88a5-010101010000,외과,0,1,1,1
a2905c55-f03e-11ef-afbf-010101010000,내과,1,1,4,2
a294dd09-f03e-11ef-9131-010101010000,외과,0,1,1,1
a2957948-f03e-11ef-8fbd-010101010000,내과,1,2,3,4
a2961584-f03e-11ef-91f9-010101010000,외과,0,1,1,1
a2968ab8-f03e-11ef-ac2d-010101010000,내과,1,1,1,1
a2968ab9-f03e-11ef-92cb-010101010000,내과,0,9,5,207
a296ffe6-f03e-11ef-9adf-010101010000,내과,1,1,8,1
a296ffe7-f03e-11ef-8c09-010101010000,외과,0,85,293,209
a29726f7-f03e-11ef-b5cb-010101010000,외과,0,1,1,1
a2974e0d-f03e-11ef-b510-010101010000,내과,0,254,155,830
a2981157-f03e-11ef-825f-010101010000,내과,1,1,1,1
a2985f79-f03e-11ef-ab23-010101010000,피부과,1,1,1,3
a2988685-f03e-11ef-9fda-010101010000,내과,0,33,116,9
a298ad95-f03e-11ef-a9fa-010101010000,내과,0,3,2,3
a29970e8-f03e-11ef-80ed-010101010000,외과,0,1,5,1
a29af787-f03e-11ef-a581-010101010000,내과,0,1,1,1
a29b6cba-f03e-11ef-8fb0-010101010000,외과,0,1,2,1
a29c08f7-f03e-11ef-9d56-010101010000,내과,0,1,5,1
a29dddb7-f03e-11ef-b3c8-010101010000,내과,0,1,1,1
a29e04c6-f03e-11ef-ad1d-010101010000,내과,0,5,1,11
a29e04c7-f03e-11ef-9eec-010101010000,내과,1,33,15,55
a29e52e5-f03e-11ef-b464-010101010000,피부과,1,1,3,1
a29e79f7-f03e-11ef-a2b6-010101010000,내과,0,1,1,1
a29f3d74-f03e-11ef-b5bc-010101010000,내과,0,3,3,4
a2a000c4-f03e-11ef-bcea-010101010000,내과,0,2,1,4
a2a027d0-f03e-11ef-a402-010101010000,치과,1,3,2,24
a2a0c410-f03e-11ef-b990-010101010000,내과,0,314,240,412
a2a25e90-f03e-11ef-83ed-010101010000,내과,0,1,1,1
a2a348f1-f03e-11ef-875f-010101010000,내과,0,1,3,1
a2a4816c-f03e-11ef-99d9-010101010000,외과,0,2,13,2
a2a4816d-f03e-11ef-a525-010101010000,치과,1,109,22,925
a2a65630-f03e-11ef-be8f-010101010000,피부과,0,1,1,1
a2a7408d-f03e-11ef-8181-010101010000,내과,0,1,1,1
a2a7679d-f03e-11ef-acc3-010101010000,안과,0,1,1,1
a2a78eae-f03e-11ef-8f6c-010101010000,내과,0,10,2,18
a2a8c72e-f03e-11ef-b0f8-010101010000,안과,0,5,15,6
a2a9154e-f03e-11ef-a968-010101010000,피부과,0,1,1,1
a2a98a81-f03e-11ef-a119-010101010000,외과,1,583,3515,617
a2aa26c2-f03e-11ef-a0dc-010101010000,안과,0,1,2,3
a2aa9bec-f03e-11ef-b450-010101010000,내과,0,1,3,1
a2ab111d-f03e-11ef-808d-010101010000,외과,0,1,1,1
a2ab382d-f03e-11ef-9d2b-010101010000,내과,0,1,1,1
a2abad5d-f03e-11ef-80b5-010101010000,외과,1,1,1,1
a2ad33fc-f03e-11ef-8d25-010101010000,내과,0,1,1,1
a2ad5b0e-f03e-11ef-a989-010101010000,내과,0,322,945,343
a2adf74e-f03e-11ef-9973-010101010000,내과,1,1,1,1
a2af7e17-f03e-11ef-88eb-010101010000,피부과,1,1,1,1
a2afcc35-f03e-11ef-b379-010101010000,내과,1,1,2,2
a2b098a0-f03e-11ef-8582-010101010000,내과,0,8,10,18
a2b15bea-f03e-11ef-9573-010101010000,내과,0,1,1,1
a2b1d11c-f03e-11ef-8d15-010101010000,피부과,0,5,5,5
a2b1f82f-f03e-11ef-a228-010101010000,내과,0,5,160,32
a2b24644-f03e-11ef-ae7f-010101010000,내과,0,1,25,1
a2b2bb77-f03e-11ef-af8a-010101010000,내과,1,47,82,74
a2b44213-f03e-11ef-be40-010101010000,내과,0,1,8,2
a2b4b747-f03e-11ef-a773-010101010000,내과,0,1,1,1
a2b79d7a-f03e-11ef-9c1f-010101010000,내과,0,1,1,1
a2b79d7b-f03e-11ef-950c-010101010000,내과,0,11,17,11
a2b812ad-f03e-11ef-8fc2-010101010000,외과,0,2,220,7
a2b8fd06-f03e-11ef-95ed-010101010000,피부과,1,1,8,1
a2b94b29-f03e-11ef-bf72-010101010000,외과,0,1,1,1
a2b9c057-f03e-11ef-a190-010101010000,외과,1,3,4,2
a2ba83ab-f03e-11ef-8950-010101010000,내과,0,2,2,4
a2baaab9-f03e-11ef-b879-010101010000,외과,0,1,1,1
a2baaaba-f03e-11ef-b02e-010101010000,피부과,0,15,24,51
a2bca688-f03e-11ef-82ef-010101010000,내과,0,1,3,1
a2bd9113-f03e-11ef-97dc-010101010000,내과,0,1,1,1
a2be2d52-f03e-11ef-be47-010101010000,외과,0,1,3,7
a2be545f-f03e-11ef-afc5-010101010000,내과,0,2,3,2
a2be7b74-f03e-11ef-bea4-010101010000,치과,0,1,4,1
a2bf65d6-f03e-11ef-9ac9-010101010000,내과,0,1,1,2
a2c015ee-f03e-11ef-bf1b-010101010000,내과,0,69,51,32
a2c0640a-f03e-11ef-a4c1-010101010000,외과,0,7,21,8
a2c1757d-f03e-11ef-8325-010101010000,치과,0,1,11,2
a2c1c39c-f03e-11ef-afbc-010101010000,외과,0,7,10,7
a2c211ba-f03e-11ef-9001-010101010000,내과,0,1,2,1
a2c238cd-f03e-11ef-8044-010101010000,내과,1,145,1718,174
a2c2ae00-f03e-11ef-953f-010101010000,치과,1,1,1,1
a2c3bf65-f03e-11ef-8bbf-010101010000,치과,1,1,1,1
a2c4a9cb-f03e-11ef-b498-010101010000,외과,1,15,16,36
a2c54613-f03e-11ef-86bd-010101010000,내과,1,1,3,3
a2c5942b-f03e-11ef-9140-010101010000,치과,0,1,2,1
a2c5e24d-f03e-11ef-abe5-010101010000,내과,0,1,1,1
a2c6f3c4-f03e-11ef-89ec-010101010000,내과,1,8,40,37
a2c7b70c-f03e-11ef-8fad-010101010000,내과,1,1,11,4
a2c85349-f03e-11ef-bf00-010101010000,피부과,1,14,16,108
a2c964c0-f03e-11ef-9c88-010101010000,내과,0,1,1,1
a2c9b2de-f03e-11ef-ad54-010101010000,내과,0,1,1,1
a2cac43b-f03e-11ef-b7da-010101010000,내과,0,1,1,1
a2cb87a0-f03e-11ef-a0bf-010101010000,내과,0,1,1,1
a2cbaeb7-f03e-11ef-8721-010101010000,내과,0,3,3,4
a2cbfccc-f03e-11ef-b9aa-010101010000,치과,1,1,3,1
a2cc23e7-f03e-11ef-a37f-010101010000,외과,0,1,5,9
a2cd9de3-f03e-11ef-9a5d-010101010000,안과,0,2,3,2
a2ce6130-f03e-11ef-9d4e-010101010000,내과,0,1,1,1
a2cf867c-f03e-11ef-811d-010101010000,내과,0,22,49,34
a2d022c0-f03e-11ef-85c9-010101010000,외과,0,1,1,1
a2d097f0-f03e-11ef-96ff-010101010000,안과,0,1,1,1
a2d10d1a-f03e-11ef-9976-010101010000,내과,1,5,43,7
a2d15b3e-f03e-11ef-8ef3-010101010000,외과,1,36,62,52
a2d245a0-f03e-11ef-adab-010101010000,내과,0,1,1,1
a2d26cac-f03e-11ef-9179-010101010000,외과,0,1,1,1
a2d2e1da-f03e-11ef-b52b-010101010000,내과,1,21,21,13
a2d4b69d-f03e-11ef-a2fe-010101010000,외과,0,2,2,2
a2d504be-f03e-11ef-8f9b-010101010000,내과,0,1,1,1
a2d5c80f-f03e-11ef-ba0e-010101010000,외과,0,1,1,1
a2d6162e-f03e-11ef-9d5a-010101010000,외과,1,1,3,1
a2d727a1-f03e-11ef-95a5-010101010000,외과,1,1,1,1
a2d9718e-f03e-11ef-aeae-010101010000,내과,1,1,1,1
a2d9bfad-f03e-11ef-95db-010101010000,피부과,0,1,1,2
a2db9473-f03e-11ef-98d0-010101010000,외과,1,1,7,40
a2dc30d2-f03e-11ef-86cd-010101010000,안과,0,1,1,1
a2dc7ef7-f03e-11ef-baa5-010101010000,외과,1,20,29,83
a2dd6957-f03e-11ef-8029-010101010000,내과,1,32,32,28
a2ddb776-f03e-11ef-a1dc-010101010000,내과,0,1,1,1
a2de8ea1-f03e-11ef-a8e7-010101010000,내과,0,53,452,134
a2df03cf-f03e-11ef-ae21-010101010000,내과,0,2,3,3
a2e03c4e-f03e-11ef-a493-010101010000,외과,1,6,6,6
a2e19bde-f03e-11ef-a369-010101010000,내과,0,3,8,11
a2e1e9ff-f03e-11ef-8b65-010101010000,내과,0,1,1,1
a2e2110c-f03e-11ef-a85e-010101010000,내과,1,3,25,11
a2e2381c-f03e-11ef-8978-010101010000,내과,0,5,2,10
a2e2863e-f03e-11ef-9bea-010101010000,내과,0,1,10,1
a2e2ad48-f03e-11ef-a420-010101010000,내과,0,12,24,8
a2e2fb7a-f03e-11ef-bb9e-010101010000,외과,1,1,1,2
a2e40cd9-f03e-11ef-bb85-010101010000,외과,1,6,2,5
a2e433ec-f03e-11ef-a04b-010101010000,외과,0,1,1,1
a2e5bad8-f03e-11ef-8a7b-010101010000,내과,1,2,3,9
a2e5e1a8-f03e-11ef-81b7-010101010000,치과,1,37,31,52
a2e608b4-f03e-11ef-8be9-010101010000,피부과,1,7,3,11
a2e62fd7-f03e-11ef-bacb-010101010000,내과,0,168,825,180
a2e67e59-f03e-11ef-b697-010101010000,내과,0,7,5,7
a2e71a28-f03e-11ef-a568-010101010000,내과,0,11,37,4
a2e8c7e0-f03e-11ef-a4b4-010101010000,외과,0,1,1,1
a2ea2765-f03e-11ef-9874-010101010000,피부과,1,1,7,3
a2eb38e2-f03e-11ef-b944-010101010000,외과,0,1,1,1
a2ebae46-f03e-11ef-b3e9-010101010000,내과,0,1,3,1
a2ec4a88-f03e-11ef-97a0-010101010000,내과,0,1,1,1
a2ede525-f03e-11ef-b91b-010101010000,외과,0,1,1,1
a2eecf7e-f03e-11ef-8e31-010101010000,외과,0,50,9,74
a2eef6a0-f03e-11ef-b08c-010101010000,내과,0,1,1,2
a2f007fe-f03e-11ef-9c8a-010101010000,내과,0,12,41,13
a2f3ff9f-f03e-11ef-ac6a-010101010000,외과,0,1,1,1
a2f55f42-f03e-11ef-9c5e-010101010000,내과,0,4,9,3
a2f6bebe-f03e-11ef-b739-010101010000,내과,0,2,15,2
a2f6e5d1-f03e-11ef-b390-010101010000,내과,0,1,1,1
a2f70ce1-f03e-11ef-b371-010101010000,내과,1,1,1,1
a2f733ed-f03e-11ef-9459-010101010000,외과,1,14,4,87
a2f8937d-f03e-11ef-9a1a-010101010000,외과,0,30,30,26
a2f8e19e-f03e-11ef-92ab-010101010000,내과,0,32,26,81
a2fa8f92-f03e-11ef-81f4-010101010000,내과,1,1,1,1
a2fadda8-f03e-11ef-987b-010101010000,내과,1,1,1,1
a2fba0f4-f03e-11ef-9c55-010101010000,외과,0,1,1,1
a2fbef15-f03e-11ef-84fa-010101010000,외과,0,1,1,1
a2fd3b90-f03e-11ef-bfc5-010101010000,치과,0,2,3,2
a2fe9b16-f03e-11ef-9778-010101010000,내과,0,152,978,335
a2ff1041-f03e-11ef-b733-010101010000,외과,0,1,1,2
a2ff1042-f03e-11ef-a8b5-010101010000,외과,1,4,41,18
a2fffaae-f03e-11ef-9439-010101010000,내과,0,152,22,850
a30048c7-f03e-11ef-8936-010101010000,내과,1,81,92,1054
a3006fdd-f03e-11ef-a491-010101010000,외과,1,7251,2445,12602
a30096ea-f03e-11ef-94de-010101010000,내과,1,139,42,426
a301a859-f03e-11ef-9a8f-010101010000,외과,0,5,4,22
a302e0da-f03e-11ef-84d4-010101010000,내과,0,1,1,3
a30307eb-f03e-11ef-836a-010101010000,내과,1,28,13,166
a303560a-f03e-11ef-b74b-010101010000,내과,1,195,479,975
a303cb37-f03e-11ef-b42c-010101010000,내과,0,184,549,806
a304b5a2-f03e-11ef-97ff-010101010000,내과,0,285,29,746
a3052aca-f03e-11ef-b803-010101010000,내과,1,3,2,19
a30551da-f03e-11ef-a5fe-010101010000,내과,1,385,1327,1013
a30578e8-f03e-11ef-a679-010101010000,내과,1,287,464,1101
a3061529-f03e-11ef-9676-010101010000,피부과,0,402,592,930
a3063c3c-f03e-11ef-a66e-010101010000,외과,0,1414,1273,3103
a3074db7-f03e-11ef-94b2-010101010000,안과,0,30,41,67
a30774be-f03e-11ef-bae2-010101010000,내과,0,139,185,221
a309497d-f03e-11ef-9ca5-010101010000,내과,0,1,1,1
a3099798-f03e-11ef-b642-010101010000,내과,0,10,13,23
a30ad05d-f03e-11ef-a28c-010101010000,내과,0,24,5,35
a30b6c97-f03e-11ef-9cff-010101010000,내과,0,114,169,991
a30be1d0-f03e-11ef-91a2-010101010000,외과,0,594,1625,721
a30c08df-f03e-11ef-a545-010101010000,내과,1,16,34,126
a30c1ca1-f03e-11ef-ac06-010101010000,내과,0,2,3,7
a30c43fb-f03e-11ef-bdea-010101010000,내과,1,4197,2963,9720
a30cb91a-f03e-11ef-b293-010101010000,내과,1,55,145,239
a30da378-f03e-11ef-b901-010101010000,내과,1,171,234,716
a30f2a1e-f03e-11ef-972b-010101010000,피부과,0,1,1,9
a30f783a-f03e-11ef-be25-010101010000,피부과,1,73,138,122
a30fc65c-f03e-11ef-b368-010101010000,내과,0,728,661,3964
a30fed6b-f03e-11ef-86d2-010101010000,치과,1,18,143,98
a310899c-f03e-11ef-a686-010101010000,내과,0,1,2,116
a3114cee-f03e-11ef-887d-010101010000,내과,1,20,11,91
a313bdfc-f03e-11ef-a397-010101010000,외과,0,1,2,6
a3145a3c-f03e-11ef-8869-010101010000,안과,0,99,34,342
a3145a3d-f03e-11ef-acfd-010101010000,안과,0,25,141,131
a314cf5a-f03e-11ef-a34e-010101010000,외과,1,4,19,11
a31592c2-f03e-11ef-9407-010101010000,내과,1,42,21,529
a3165603-f03e-11ef-aa1e-010101010000,내과,0,55,91,447
a316f237-f03e-11ef-bdad-010101010000,내과,0,261,235,475
a3178e7e-f03e-11ef-9865-010101010000,내과,0,1,1,1
a3193c59-f03e-11ef-8182-010101010000,내과,0,14,31,32
a31aff2a-f03e-11ef-ba22-010101010000,외과,1,2,3,4
a31b4d49-f03e-11ef-abdf-010101010000,외과,0,145,111,257
a31b7984-f03e-11ef-bab2-010101010000,안과,0,23,14,93
a31d0009-f03e-11ef-b7d0-010101010000,내과,0,143,1727,534
a31d9c47-f03e-11ef-b109-010101010000,내과,0,13,14,62
a31e5f9d-f03e-11ef-8879-010101010000,내과,0,53,28,458
a31e86a7-f03e-11ef-a37f-010101010000,내과,0,1,1,1
a31efbe0-f03e-11ef-9ac1-010101010000,외과,0,1075,2970,1407
a31f981f-f03e-11ef-84b9-010101010000,내과,0,4038,4931,8436
